DATE,T2M,T2MDEW,PRECTOTCORR,WS10M,PS
2011-06-01,24.34,22.16,29.75,4.74,94.63
2011-06-02,24.01,22.38,23.23,5.55,94.64
2011-06-03,23.85,21.59,12.54,4.54,94.74
2011-06-04,24.28,21.6,8.82,4.84,94.72
2011-06-05,24.02,21.48,8.06,5.1,94.73
2011-06-06,24.28,21.47,8.16,4.99,94.75
2011-06-07,24.31,20.44,1.82,4.32,94.77
2011-06-08,24.68,21.62,1.49,4.27,94.76
2011-06-09,24.31,21.93,6.31,4.46,94.69
2011-06-10,24.92,21.95,1.62,5.46,94.71
2011-06-11,25.28,21.74,0.0,5.07,94.73
2011-06-12,24.69,21.94,0.0,5.09,94.81
2011-06-13,24.16,21.57,4.64,5.74,94.96
2011-06-14,22.75,20.75,11.58,5.2,94.95
2011-06-15,23.15,20.33,4.24,4.51,94.99
2011-06-16,22.96,19.54,6.02,5.86,94.97
2011-06-17,22.19,18.2,13.33,6.01,94.86
2011-06-18,23.59,19.7,4.76,6.11,94.72
2011-06-19,24.64,21.32,3.69,6.13,94.62
2011-06-20,24.42,21.21,2.21,5.07,94.69
2011-06-21,24.43,21.01,1.03,4.98,94.78
2011-06-22,24.35,20.97,0.91,5.14,94.68
2011-06-23,24.82,21.52,2.47,4.68,94.59
2011-06-24,24.53,21.81,5.2,4.88,94.6
2011-06-25,24.58,22.1,13.08,5.17,94.58
2011-06-26,24.04,21.82,5.47,5.37,94.65
2011-06-27,23.78,20.45,2.24,6.2,94.71
2011-06-28,23.38,19.97,0.66,5.53,94.7
2011-06-29,23.92,20.92,0.17,4.34,94.76
2011-06-30,25.0,21.23,0.9,3.6,94.75
2011-07-01,24.33,21.45,4.47,3.63,94.77
2011-07-02,23.75,20.11,0.25,4.09,94.76
2011-07-03,23.88,19.65,0.64,3.97,94.79
2011-07-04,23.57,19.36,2.44,5.01,94.86
2011-07-05,22.44,18.85,9.5,4.41,94.82
2011-07-06,23.07,20.59,6.85,5.1,94.65
2011-07-07,23.87,20.42,5.89,4.78,94.71
2011-07-08,22.93,20.37,2.49,4.39,94.99
2011-07-09,23.48,19.83,2.48,3.55,94.99
2011-07-10,23.55,19.61,3.11,3.64,94.88
2011-07-11,23.91,21.47,6.21,4.85,94.73
2011-07-12,22.59,19.81,4.97,6.41,94.61
2011-07-13,23.06,18.9,1.74,6.58,94.56
2011-07-14,22.91,18.79,4.37,6.85,94.66
2011-07-15,22.74,19.9,6.67,7.24,94.67
2011-07-16,23.17,20.48,11.8,7.14,94.61
2011-07-17,23.18,20.62,10.53,6.73,94.63
2011-07-18,22.77,20.73,6.85,6.52,94.72
2011-07-19,23.22,20.78,3.16,5.8,94.78
2011-07-20,23.05,20.67,2.27,6.3,94.81
2011-07-21,23.3,20.3,3.43,5.52,94.8
2011-07-22,22.68,20.3,4.27,4.99,94.78
2011-07-23,23.29,20.71,3.27,5.33,94.71
2011-07-24,23.19,20.62,3.76,5.65,94.63
2011-07-25,23.09,20.32,3.22,5.46,94.71
2011-07-26,23.39,19.97,2.25,4.93,94.82
2011-07-27,22.8,19.73,0.92,5.62,94.84
2011-07-28,22.69,19.83,2.2,5.1,94.78
2011-07-29,22.27,18.86,6.7,4.66,94.73
2011-07-30,22.82,20.5,6.01,4.36,94.69
2011-07-31,23.86,21.0,1.7,4.68,94.66
2011-08-01,23.61,20.33,0.46,4.83,94.73
2011-08-02,24.35,21.21,1.74,5.63,94.74
2011-08-03,23.19,20.97,6.36,5.72,94.76
2011-08-04,23.67,20.59,3.65,6.02,94.82
2011-08-05,23.04,20.38,12.6,5.45,94.82
2011-08-06,23.2,20.16,14.74,6.38,94.74
2011-08-07,22.92,20.59,4.63,5.3,94.69
2011-08-08,23.23,20.85,4.05,4.68,94.68
2011-08-09,23.43,20.81,2.43,4.68,94.73
2011-08-10,23.7,20.66,2.71,4.38,94.79
2011-08-11,23.53,20.85,2.29,4.55,94.79
2011-08-12,23.14,20.45,5.74,4.25,94.63
2011-08-13,23.74,20.47,0.88,4.11,94.56
2011-08-14,23.48,20.0,0.17,3.04,94.79
2011-08-15,23.94,20.69,3.86,3.0,94.88
2011-08-16,23.67,20.69,0.71,3.07,94.81
2011-08-17,23.92,20.69,5.65,2.71,94.73
2011-08-18,23.29,20.39,2.39,4.38,94.74
2011-08-19,23.43,20.57,2.54,4.24,94.72
2011-08-20,23.76,21.22,4.16,4.11,94.71
2011-08-21,23.28,20.44,0.68,4.58,94.73
2011-08-22,23.61,20.07,0.3,3.71,94.78
2011-08-23,23.74,20.18,1.77,4.18,94.78
2011-08-24,22.77,20.1,1.6,4.44,94.76
2011-08-25,22.99,20.75,2.54,4.51,94.81
2011-08-26,23.47,20.56,1.04,4.21,94.86
2011-08-27,23.82,20.45,1.02,5.18,94.85
2011-08-28,23.93,20.88,2.93,5.3,94.8
2011-08-29,23.8,21.0,7.56,6.07,94.79
2011-08-30,23.64,19.95,5.6,5.81,94.81
2011-08-31,23.28,20.51,19.57,6.4,94.7
2011-09-01,23.07,21.41,19.1,6.4,94.65
2011-09-02,23.6,21.51,17.91,5.22,94.7
2011-09-03,22.85,21.0,4.78,5.01,94.73
2011-09-04,23.74,21.19,2.98,4.85,94.76
2011-09-05,23.91,21.19,2.26,4.25,94.85
2011-09-06,23.54,21.22,3.6,4.83,94.91
2011-09-07,23.39,20.66,1.83,4.58,94.88
2011-09-08,24.04,21.38,2.35,3.88,94.81
2011-09-09,23.67,21.19,4.45,4.22,94.87
2011-09-10,23.75,21.3,6.39,4.38,94.87
2011-09-11,23.51,21.09,2.83,4.37,94.74
2011-09-12,23.42,20.32,16.15,4.33,94.69
2011-09-13,22.47,19.51,8.97,4.75,94.72
2011-09-14,21.69,19.69,6.26,4.56,94.75
2011-09-15,22.92,20.68,5.89,5.17,94.69
2011-09-16,23.94,21.18,1.66,4.01,94.8
2011-09-17,23.97,21.19,0.56,3.8,94.86
2011-09-18,23.74,20.94,0.39,3.79,94.95
2011-09-19,23.76,20.98,1.51,4.02,95.01
2011-09-20,23.87,21.11,1.28,3.72,95.08
2011-09-21,23.2,20.09,1.4,4.07,94.99
2011-09-22,23.49,20.11,0.2,3.98,94.91
2011-09-23,23.78,19.51,0.02,3.42,94.85
2011-09-24,23.82,19.69,0.1,3.49,94.93
2011-09-25,24.15,20.37,0.03,3.12,95.0
2011-09-26,24.73,20.09,0.22,3.08,95.04
2011-09-27,24.86,20.58,0.04,3.03,94.92
2011-09-28,24.91,19.93,0.0,3.37,94.89
2011-09-29,25.09,19.83,0.21,2.8,94.85
2011-09-30,24.27,21.58,3.34,1.86,94.89
2011-10-01,24.85,20.62,2.41,2.07,94.9
2011-10-02,24.4,21.13,0.15,2.38,94.9
2011-10-03,24.28,21.49,0.26,2.31,94.86
2011-10-04,24.51,19.72,0.26,2.66,94.85
2011-10-05,24.56,19.18,0.26,2.49,94.96
2011-10-06,24.81,19.79,0.35,2.78,95.07
2011-10-07,24.64,20.02,0.18,2.72,95.04
2011-10-08,24.69,20.3,0.43,3.26,95.02
2011-10-09,24.03,20.5,3.44,2.7,95.02
2011-10-10,23.4,21.39,6.9,2.42,95.01
2011-10-11,23.81,20.93,2.11,1.38,95.03
2011-10-12,23.86,21.08,19.26,2.06,94.98
2011-10-13,24.67,21.3,12.05,1.04,94.85
2011-10-14,24.87,21.36,12.38,1.02,94.85
2011-10-15,24.12,21.57,9.56,1.18,94.82
2011-10-16,22.61,20.34,10.05,1.61,94.82
2011-10-17,24.04,20.72,1.47,1.1,94.84
2011-10-18,24.42,21.16,6.92,1.25,94.88
2011-10-19,24.01,21.27,16.04,1.1,94.82
2011-10-20,24.72,21.29,3.63,0.78,94.79
2011-10-21,24.62,21.48,5.04,0.93,94.78
2011-10-22,24.45,21.17,2.34,2.23,94.78
2011-10-23,23.13,20.91,10.41,2.53,94.9
2011-10-24,23.68,20.98,6.33,2.85,94.87
2011-10-25,22.56,20.37,9.68,3.29,94.85
2011-10-26,22.59,20.7,6.48,4.86,94.86
2011-10-27,23.18,20.98,9.86,3.24,94.93
2011-10-28,22.77,20.52,5.07,3.18,94.95
2011-10-29,21.94,19.8,18.97,3.64,94.92
2011-10-30,21.97,20.27,7.44,3.81,94.81
2011-10-31,22.93,21.0,8.94,3.6,94.8
2011-11-01,22.64,21.01,14.08,4.17,94.85
2011-11-02,22.11,20.42,12.96,1.93,94.85
2011-11-03,22.73,19.98,11.96,1.19,94.84
2011-11-04,23.22,19.89,5.33,1.12,94.91
2011-11-05,23.17,21.08,5.96,1.92,95.03
2011-11-06,23.16,21.91,23.6,1.41,95.05
2011-11-07,22.33,20.51,4.91,1.69,95.12
2011-11-08,20.72,17.12,0.15,2.81,95.16
2011-11-09,19.76,15.75,0.0,2.78,95.11
2011-11-10,19.95,15.73,0.0,2.42,95.1
2011-11-11,21.03,16.04,0.0,1.75,95.11
2011-11-12,21.95,17.48,0.0,1.37,95.08
2011-11-13,21.04,16.68,0.0,2.19,95.08
2011-11-14,21.66,18.92,0.0,2.67,95.1
2011-11-15,21.28,17.38,0.0,3.17,95.16
2011-11-16,21.52,17.55,0.14,2.51,95.06
2011-11-17,22.03,19.45,0.36,2.85,95.02
2011-11-18,23.17,20.64,0.25,3.65,95.03
2011-11-19,21.77,17.78,0.02,3.67,95.05
2011-11-20,20.27,16.37,0.0,4.12,95.12
2011-11-21,21.48,18.1,0.0,4.12,95.15
2011-11-22,21.77,18.19,0.0,4.01,95.07
2011-11-23,21.52,18.67,0.06,4.12,95.0
2011-11-24,22.95,20.06,1.31,4.77,94.95
2011-11-25,22.62,20.8,10.42,6.19,94.83
2011-11-26,22.48,20.96,24.94,7.71,94.6
2011-11-27,22.56,21.47,6.37,3.47,94.76
2011-11-28,23.16,21.57,19.32,1.46,94.81
2011-11-29,23.29,21.33,4.49,2.24,94.89
2011-11-30,23.07,21.24,1.11,3.17,94.95
2011-12-01,22.02,19.79,0.18,2.36,95.01
2011-12-02,23.08,20.24,0.0,1.56,94.94
2011-12-03,23.56,20.32,0.0,1.21,94.8
2011-12-04,23.31,20.44,0.93,1.18,94.89
2011-12-05,21.97,19.11,0.38,2.48,95.0
2011-12-06,20.67,16.71,0.05,2.82,95.03
2011-12-07,20.29,16.75,0.0,3.46,95.04
2011-12-08,20.05,17.14,0.0,3.45,95.03
2011-12-09,22.45,20.06,0.82,3.28,94.97
2011-12-10,23.05,20.19,0.17,3.05,95.03
2011-12-11,22.82,19.79,0.0,3.02,95.05
2011-12-12,22.07,18.56,0.0,2.8,95.08
2011-12-13,22.42,18.5,0.0,3.56,95.09
2011-12-14,22.5,18.78,0.0,3.34,95.12
2011-12-15,21.65,17.94,0.28,2.84,95.14
2011-12-16,21.64,17.43,0.06,4.24,95.19
2011-12-17,20.1,15.43,0.0,3.49,95.18
2011-12-18,20.01,16.02,0.0,3.9,95.17
2011-12-19,20.39,16.37,0.01,3.13,95.18
2011-12-20,20.08,14.08,0.0,3.35,95.1
2011-12-21,19.84,15.49,0.0,3.66,95.08
2011-12-22,19.64,15.03,0.0,3.42,95.09
2011-12-23,20.65,15.76,0.0,2.43,95.01
2011-12-24,20.97,14.76,0.0,3.06,94.95
2011-12-25,20.39,11.75,0.0,2.93,94.97
2011-12-26,20.62,10.38,0.0,2.07,95.04
2011-12-27,21.75,11.59,0.0,1.44,95.01
2011-12-28,21.71,12.57,0.0,1.49,95.01
2011-12-29,22.94,11.8,0.07,1.66,94.89
2011-12-30,23.79,18.72,8.9,3.42,94.79
2011-12-31,21.55,19.64,7.81,4.77,95.0
2012-01-01,21.62,16.17,0.12,2.75,95.1
2012-01-02,22.66,16.5,0.0,2.14,95.1
2012-01-03,23.2,17.42,0.0,2.28,95.09
2012-01-04,23.93,19.24,0.0,2.72,95.12
2012-01-05,24.23,18.92,0.0,3.07,95.26
2012-01-06,23.01,16.78,0.0,3.1,95.35
2012-01-07,22.18,15.41,0.0,3.33,95.39
2012-01-08,22.58,17.77,0.0,3.41,95.35
2012-01-09,24.16,18.54,0.0,2.19,95.22
2012-01-10,24.23,17.87,0.02,1.59,95.16
2012-01-11,23.88,17.91,0.1,1.38,95.18
2012-01-12,23.32,17.46,0.02,2.35,95.18
2012-01-13,23.04,17.01,0.0,3.27,95.25
2012-01-14,22.47,15.22,0.0,3.36,95.17
2012-01-15,20.74,12.28,0.0,3.22,95.06
2012-01-16,19.81,9.76,0.0,2.89,95.0
2012-01-17,20.84,11.21,0.0,2.26,94.93
2012-01-18,21.54,11.49,0.0,1.45,94.9
2012-01-19,23.16,15.57,0.09,1.54,94.88
2012-01-20,23.29,15.2,0.08,1.16,94.97
2012-01-21,22.27,13.85,0.0,2.04,95.03
2012-01-22,21.72,13.36,0.0,2.93,95.16
2012-01-23,21.27,13.19,0.0,3.38,95.19
2012-01-24,20.78,12.33,0.0,3.04,95.16
2012-01-25,20.45,11.0,0.0,2.91,95.12
2012-01-26,20.97,12.49,0.0,2.79,95.1
2012-01-27,22.09,14.48,0.0,2.02,95.08
2012-01-28,22.46,15.41,0.0,2.39,95.03
2012-01-29,23.42,16.1,0.0,2.36,95.0
2012-01-30,22.89,15.4,0.03,3.54,95.11
2012-01-31,22.51,14.33,0.04,3.91,95.21
2012-02-01,22.34,11.44,0.01,4.35,95.21
2012-02-02,21.66,13.08,0.0,4.17,95.23
2012-02-03,22.71,14.2,0.0,4.52,95.25
2012-02-04,23.06,13.86,0.0,2.9,95.19
2012-02-05,23.55,14.3,0.0,2.74,95.16
2012-02-06,23.45,13.5,0.0,2.75,95.13
2012-02-07,25.15,15.68,0.0,2.96,95.04
2012-02-08,25.12,14.73,0.0,2.89,94.98
2012-02-09,24.95,17.42,0.0,2.41,94.96
2012-02-10,24.79,17.23,0.69,2.78,95.01
2012-02-11,23.39,17.69,2.14,2.32,95.05
2012-02-12,23.74,15.49,0.61,3.02,95.1
2012-02-13,24.36,13.53,0.0,3.03,95.14
2012-02-14,24.95,12.94,0.0,2.59,95.18
2012-02-15,25.88,14.88,0.0,1.7,95.05
2012-02-16,26.86,15.11,0.0,1.6,94.87
2012-02-17,26.33,15.14,0.0,2.28,94.94
2012-02-18,25.4,13.58,0.0,3.34,95.07
2012-02-19,24.91,9.22,0.0,3.8,95.1
2012-02-20,24.56,6.92,0.0,3.1,95.04
2012-02-21,25.76,9.3,0.0,2.81,94.91
2012-02-22,25.39,8.37,0.0,3.6,94.91
2012-02-23,24.84,6.59,0.0,3.93,94.9
2012-02-24,24.95,5.5,0.0,3.65,94.9
2012-02-25,25.0,4.38,0.0,4.3,94.76
2012-02-26,25.26,2.76,0.0,3.9,94.74
2012-02-27,25.97,3.79,0.0,3.79,94.78
2012-02-28,26.69,9.12,0.0,1.92,94.76
2012-02-29,27.87,13.84,0.0,1.77,94.64
2012-03-01,28.54,15.45,0.0,1.85,94.73
2012-03-02,28.28,17.73,0.0,2.67,94.75
2012-03-03,28.53,14.19,0.0,2.76,94.71
2012-03-04,27.9,14.85,0.0,2.34,94.75
2012-03-05,28.04,16.85,0.0,2.05,94.86
2012-03-06,28.42,16.98,0.0,2.06,94.85
2012-03-07,27.55,18.4,0.02,3.28,94.72
2012-03-08,26.6,17.82,0.0,3.42,94.68
2012-03-09,27.7,13.54,0.0,2.32,94.64
2012-03-10,27.5,15.01,0.0,1.38,94.65
2012-03-11,28.12,12.34,0.0,3.16,94.77
2012-03-12,26.18,16.19,0.03,3.25,95.05
2012-03-13,28.67,16.61,0.08,3.37,95.06
2012-03-14,28.48,17.75,0.0,3.33,95.09
2012-03-15,29.56,16.28,0.0,2.65,95.1
2012-03-16,29.35,16.74,1.1,2.14,95.1
2012-03-17,29.24,15.82,0.61,1.92,95.03
2012-03-18,29.37,13.79,0.0,2.19,95.06
2012-03-19,29.55,15.39,0.0,2.32,95.07
2012-03-20,29.31,15.87,0.0,2.18,95.0
2012-03-21,29.12,16.28,0.0,2.78,94.95
2012-03-22,29.32,15.87,0.29,2.07,94.96
2012-03-23,28.96,13.83,0.11,2.46,95.03
2012-03-24,28.59,10.94,0.0,2.64,95.04
2012-03-25,27.88,6.19,0.0,2.65,95.04
2012-03-26,27.45,7.92,0.0,2.89,95.08
2012-03-27,27.25,11.02,0.32,2.03,95.15
2012-03-28,28.76,16.62,0.64,1.99,95.23
2012-03-29,28.44,17.8,0.38,2.16,95.19
2012-03-30,28.81,18.11,0.25,3.58,95.02
2012-03-31,29.63,16.85,3.83,1.57,94.97
2012-04-01,29.09,17.68,1.75,2.37,95.01
2012-04-02,27.56,16.99,0.47,1.91,95.15
2012-04-03,28.47,15.98,0.03,1.83,95.22
2012-04-04,28.59,16.36,0.32,2.2,95.16
2012-04-05,29.12,17.36,0.11,2.53,94.96
2012-04-06,29.0,18.57,4.74,2.83,94.88
2012-04-07,29.06,18.23,1.16,1.92,94.81
2012-04-08,29.67,17.66,0.05,1.48,94.81
2012-04-09,28.66,19.32,0.3,2.43,94.92
2012-04-10,29.17,19.11,0.17,2.19,94.92
2012-04-11,29.82,18.27,0.66,2.45,94.85
2012-04-12,28.89,18.14,0.2,2.9,94.83
2012-04-13,29.5,17.18,0.0,1.95,94.77
2012-04-14,29.84,17.01,0.0,2.23,94.87
2012-04-15,29.64,16.92,0.21,1.21,94.91
2012-04-16,29.45,18.08,0.43,1.87,94.85
2012-04-17,27.51,20.08,1.25,3.36,94.77
2012-04-18,27.99,20.07,2.82,2.85,94.7
2012-04-19,28.12,19.57,0.6,2.47,94.76
2012-04-20,29.36,18.83,2.19,1.89,94.82
2012-04-21,29.37,19.37,0.66,2.88,94.78
2012-04-22,29.64,19.68,0.13,1.89,94.59
2012-04-23,27.57,21.39,6.14,2.42,94.61
2012-04-24,26.13,21.73,20.09,1.86,94.74
2012-04-25,24.92,22.1,16.38,1.99,94.79
2012-04-26,24.97,21.36,8.14,1.2,94.81
2012-04-27,24.72,21.7,8.37,1.92,94.79
2012-04-28,25.42,21.56,2.36,3.29,94.76
2012-04-29,26.31,21.24,5.54,2.51,94.69
2012-04-30,25.39,22.03,3.46,2.56,94.66
2012-05-01,26.23,21.56,0.65,2.8,94.74
2012-05-02,26.0,21.5,0.63,3.02,94.85
2012-05-03,25.94,22.06,5.47,3.79,94.8
2012-05-04,25.75,21.92,2.69,3.81,94.73
2012-05-05,25.87,20.35,1.24,3.99,94.81
2012-05-06,26.73,19.75,0.14,3.22,94.85
2012-05-07,27.78,19.3,0.3,2.77,94.73
2012-05-08,27.4,20.6,5.24,2.87,94.74
2012-05-09,26.68,20.86,0.69,2.71,94.89
2012-05-10,26.87,20.63,2.11,2.58,94.96
2012-05-11,25.26,21.82,8.56,2.36,94.86
2012-05-12,25.05,21.92,6.82,2.9,94.73
2012-05-13,26.62,20.68,0.57,2.99,94.71
2012-05-14,26.46,21.93,0.03,2.81,94.76
2012-05-15,26.12,21.95,1.42,3.13,94.89
2012-05-16,26.42,21.32,0.24,3.13,94.79
2012-05-17,26.6,21.53,0.04,3.72,94.71
2012-05-18,26.46,22.05,1.51,2.85,94.73
2012-05-19,26.72,22.25,1.08,3.55,94.78
2012-05-20,26.19,21.66,0.1,2.13,94.74
2012-05-21,25.52,20.95,2.18,3.86,94.76
2012-05-22,25.84,20.87,0.52,2.95,94.78
2012-05-23,25.87,20.3,0.14,3.64,94.82
2012-05-24,26.37,21.19,0.08,4.33,94.74
2012-05-25,26.33,20.88,0.04,4.78,94.69
2012-05-26,25.53,21.33,0.17,4.1,94.72
2012-05-27,24.95,21.73,0.71,4.17,94.75
2012-05-28,26.14,21.43,0.12,4.34,94.69
2012-05-29,25.75,21.59,0.0,3.54,94.78
2012-05-30,26.09,21.09,0.04,4.43,94.69
2012-05-31,25.77,20.93,0.05,5.07,94.61
2012-06-01,25.21,20.52,0.05,3.8,94.68
2012-06-02,26.7,20.94,0.04,4.92,94.65
2012-06-03,26.46,21.73,5.74,5.22,94.64
2012-06-04,25.42,21.79,6.42,4.78,94.69
2012-06-05,24.93,20.83,4.44,6.0,94.69
2012-06-06,24.58,20.66,9.12,6.17,94.63
2012-06-07,23.59,19.79,3.9,5.87,94.67
2012-06-08,25.12,19.29,1.17,5.24,94.78
2012-06-09,25.48,20.39,1.33,5.31,94.81
2012-06-10,25.47,20.62,0.99,5.13,94.73
2012-06-11,24.25,21.03,1.73,4.51,94.68
2012-06-12,24.83,20.48,4.15,5.37,94.64
2012-06-13,24.43,19.05,2.53,4.82,94.69
2012-06-14,23.85,19.81,5.04,4.63,94.78
2012-06-15,24.3,20.29,3.26,5.06,94.77
2012-06-16,24.09,20.74,8.26,5.43,94.75
2012-06-17,23.3,19.97,15.36,6.19,94.83
2012-06-18,23.32,20.77,9.29,6.22,94.9
2012-06-19,24.36,20.74,5.34,6.04,94.89
2012-06-20,24.01,21.38,4.17,5.59,94.79
2012-06-21,24.08,20.9,5.45,5.1,94.82
2012-06-22,24.13,20.91,1.97,5.0,94.83
2012-06-23,25.21,20.88,0.45,4.29,94.75
2012-06-24,24.9,21.02,1.6,4.33,94.73
2012-06-25,24.6,21.25,1.97,4.0,94.87
2012-06-26,24.37,21.28,0.72,3.84,94.93
2012-06-27,23.76,19.98,4.29,3.88,94.96
2012-06-28,23.02,19.9,5.53,3.93,94.91
2012-06-29,22.96,20.24,6.48,4.35,94.8
2012-06-30,23.69,20.22,3.61,5.76,94.66
2012-07-01,22.97,20.05,6.74,6.08,94.54
2012-07-02,22.95,20.25,4.66,6.17,94.47
2012-07-03,24.02,20.56,1.86,6.44,94.44
2012-07-04,24.39,20.66,1.42,5.61,94.41
2012-07-05,24.43,20.75,0.64,4.38,94.57
2012-07-06,24.93,21.06,1.64,4.47,94.58
2012-07-07,24.73,21.13,2.94,4.5,94.52
2012-07-08,24.62,21.33,1.61,4.38,94.5
2012-07-09,24.2,21.66,7.47,4.95,94.53
2012-07-10,23.87,20.95,6.88,4.91,94.63
2012-07-11,23.75,20.4,3.88,4.8,94.72
2012-07-12,24.55,20.73,1.15,4.13,94.75
2012-07-13,24.67,20.64,4.34,4.37,94.71
2012-07-14,24.49,21.11,4.51,3.7,94.63
2012-07-15,24.62,21.1,1.36,2.94,94.7
2012-07-16,24.85,20.88,1.13,2.19,94.78
2012-07-17,25.01,20.28,0.69,2.71,94.87
2012-07-18,24.01,20.06,0.35,4.03,94.93
2012-07-19,24.3,20.45,0.21,4.76,94.87
2012-07-20,24.92,20.92,2.35,5.46,94.75
2012-07-21,24.58,20.87,3.72,6.16,94.76
2012-07-22,24.36,20.76,1.44,6.38,94.74
2012-07-23,24.98,20.65,0.24,5.81,94.66
2012-07-24,24.8,20.67,1.42,5.18,94.63
2012-07-25,24.34,21.12,3.58,5.09,94.72
2012-07-26,24.69,20.67,1.87,5.35,94.73
2012-07-27,24.21,20.71,0.7,4.56,94.65
2012-07-28,24.42,20.63,0.88,4.72,94.72
2012-07-29,24.26,20.66,0.57,4.18,94.87
2012-07-30,24.5,20.32,0.63,4.62,94.94
2012-07-31,24.08,20.41,0.29,4.73,94.9
2012-08-01,24.51,20.1,0.01,4.64,94.94
2012-08-02,23.99,20.41,0.17,5.13,94.96
2012-08-03,23.77,20.75,0.81,5.12,94.86
2012-08-04,24.31,20.45,0.43,5.7,94.77
2012-08-05,24.82,20.64,1.67,5.49,94.79
2012-08-06,24.35,20.38,5.8,4.88,94.85
2012-08-07,24.19,20.1,4.43,5.01,94.87
2012-08-08,24.19,20.7,5.0,4.61,94.9
2012-08-09,23.76,20.82,4.23,4.71,94.85
2012-08-10,23.71,20.46,7.22,5.11,94.79
2012-08-11,23.67,20.5,4.32,5.34,94.87
2012-08-12,23.74,20.61,1.46,4.26,94.88
2012-08-13,23.75,19.7,0.73,3.84,94.87
2012-08-14,24.05,19.14,4.03,3.48,94.86
2012-08-15,23.96,20.4,2.82,4.1,94.9
2012-08-16,24.14,20.57,6.29,3.78,94.81
2012-08-17,23.46,20.33,7.21,5.03,94.76
2012-08-18,23.03,19.64,1.63,5.54,94.78
2012-08-19,24.29,18.89,0.2,4.9,94.7
2012-08-20,24.97,19.74,0.0,4.08,94.69
2012-08-21,25.08,20.47,1.3,3.85,94.76
2012-08-22,25.05,20.38,0.15,1.87,94.79
2012-08-23,25.22,20.88,1.55,2.69,94.82
2012-08-24,25.39,20.39,7.01,2.89,94.82
2012-08-25,24.13,21.23,3.11,3.77,94.8
2012-08-26,23.3,20.49,1.51,3.68,94.81
2012-08-27,22.96,19.66,5.47,4.5,94.86
2012-08-28,23.73,20.36,6.79,4.89,94.84
2012-08-29,23.59,20.63,9.89,5.4,94.84
2012-08-30,23.42,20.57,6.72,5.55,94.79
2012-08-31,23.77,20.7,7.28,5.65,94.75
2012-09-01,23.08,19.96,1.16,5.37,94.8
2012-09-02,24.17,20.7,2.59,5.22,94.82
2012-09-03,23.75,21.0,7.93,5.51,94.68
2012-09-04,23.61,20.43,5.56,6.14,94.77
2012-09-05,24.22,20.21,1.39,4.66,94.8
2012-09-06,24.4,20.86,3.4,4.43,94.89
2012-09-07,24.11,20.5,1.88,4.67,94.91
2012-09-08,24.05,20.21,3.44,4.89,94.9
2012-09-09,23.14,20.36,6.6,4.93,94.96
2012-09-10,22.52,19.17,2.18,4.84,94.99
2012-09-11,23.11,19.58,3.35,4.25,94.92
2012-09-12,23.69,19.8,2.21,4.04,94.95
2012-09-13,24.59,20.92,4.29,4.2,94.97
2012-09-14,24.56,20.97,3.82,4.42,94.93
2012-09-15,24.15,21.19,3.68,4.52,94.86
2012-09-16,23.52,20.83,1.61,3.7,94.87
2012-09-17,24.62,20.62,1.05,3.47,94.87
2012-09-18,24.54,20.05,0.56,3.48,94.87
2012-09-19,25.16,20.14,0.06,2.89,94.77
2012-09-20,25.08,19.54,0.0,3.25,94.84
2012-09-21,25.09,19.84,0.0,2.84,94.88
2012-09-22,24.88,19.39,0.01,3.46,94.99
2012-09-23,24.36,18.93,0.01,3.06,94.95
2012-09-24,24.89,18.51,0.32,3.41,94.92
2012-09-25,24.55,18.56,0.07,3.58,94.93
2012-09-26,25.33,19.97,0.0,3.54,94.99
2012-09-27,25.18,20.59,2.16,2.6,95.03
2012-09-28,24.34,20.62,1.55,2.58,94.96
2012-09-29,24.74,20.22,0.98,3.09,94.86
2012-09-30,24.16,20.68,4.62,3.85,94.85
2012-10-01,24.41,20.74,1.34,4.44,94.87
2012-10-02,24.47,20.33,0.65,4.51,94.95
2012-10-03,24.01,19.31,0.1,4.23,94.99
2012-10-04,24.55,19.32,0.0,3.74,94.93
2012-10-05,25.21,18.55,0.0,3.22,94.97
2012-10-06,25.83,20.37,0.2,2.25,95.03
2012-10-07,25.3,21.08,3.04,2.07,95.04
2012-10-08,26.01,20.5,4.82,2.01,94.88
2012-10-09,25.0,20.57,13.44,2.45,94.78
2012-10-10,24.88,20.02,3.86,2.12,94.82
2012-10-11,25.65,19.88,0.89,1.42,94.83
2012-10-12,25.72,20.47,1.26,1.97,94.9
2012-10-13,25.05,21.23,2.65,1.72,94.95
2012-10-14,24.68,21.49,27.24,1.39,95.02
2012-10-15,23.65,20.51,7.63,1.96,95.19
2012-10-16,23.09,21.13,10.92,2.57,95.18
2012-10-17,24.28,20.26,3.38,3.13,95.12
2012-10-18,24.24,20.13,5.15,2.94,95.05
2012-10-19,23.78,20.77,7.97,3.55,95.01
2012-10-20,22.01,19.71,23.04,3.66,94.99
2012-10-21,22.73,20.68,8.42,4.02,94.99
2012-10-22,22.94,21.27,7.96,3.24,95.05
2012-10-23,23.47,20.92,3.56,3.73,95.02
2012-10-24,23.26,20.92,1.07,2.92,94.99
2012-10-25,24.18,20.84,0.79,2.31,94.93
2012-10-26,24.06,20.79,5.75,2.67,94.87
2012-10-27,23.42,19.44,3.24,2.96,94.86
2012-10-28,23.9,19.81,0.74,2.94,94.92
2012-10-29,23.88,20.34,2.08,2.69,94.91
